generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,16.600000,43.500000,0.891034,0.055413,0.984347
500,24.299999,32.580000,0.709638,0.071848,0.857787
1000,38.700001,25.440000,0.570755,0.087985,0.742066
1500,42.759998,20.180000,0.420218,0.099832,0.651630
2000,35.599998,16.920000,0.312057,0.107267,0.588326
2500,28.020000,15.120000,0.208995,0.105899,0.556080
3000,35.000000,13.800000,0.136232,0.105328,0.529608
3500,39.500000,12.760000,0.081505,0.110041,0.496107
4000,30.580000,12.660000,0.047393,0.106825,0.511241
4500,29.820000,12.140000,0.036244,0.116823,0.494879
5000,38.480000,12.500000,0.012800,0.109960,0.507662
