generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,19.080000,29.160000,0.595336,0.074342,0.833419
500,29.459999,21.480000,0.458101,0.094029,0.671697
1000,36.740002,17.840000,0.309417,0.096491,0.615630
1500,38.000000,15.720000,0.206107,0.104882,0.585729
2000,26.440001,13.720000,0.134111,0.104715,0.524958
2500,29.620001,13.360000,0.074850,0.102898,0.518172
3000,34.060001,13.060000,0.052067,0.102607,0.513813
3500,35.259998,12.480000,0.038462,0.112902,0.494632
4000,36.220001,13.180000,0.027314,0.106975,0.531706
4500,23.299999,12.820000,0.018721,0.093714,0.521640
5000,36.820000,12.180000,0.009852,0.118791,0.496557
