generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.040001,39.340000,0.797153,0.055851,0.965290
500,25.559999,29.140000,0.621826,0.076722,0.821099
1000,40.040001,23.020000,0.498697,0.091409,0.712635
1500,38.599998,18.940000,0.378036,0.098044,0.630858
2000,40.220001,17.020000,0.289072,0.103560,0.596242
2500,41.900002,15.540000,0.223938,0.100551,0.558904
3000,36.799999,14.580000,0.178326,0.107704,0.543873
3500,27.420000,13.600000,0.117647,0.112125,0.527891
4000,35.779999,13.560000,0.076696,0.099974,0.528902
4500,34.959999,12.680000,0.041009,0.104913,0.506010
5000,26.500000,12.500000,0.035200,0.114139,0.505037
