generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,24.840000,38.620000,0.791300,0.057706,0.952299
500,22.280001,29.260000,0.643882,0.077581,0.809326
1000,39.099998,23.240000,0.523236,0.094122,0.697633
1500,31.799999,19.880000,0.400402,0.100393,0.648963
2000,37.799999,17.480000,0.286041,0.097729,0.605127
2500,36.119999,16.140000,0.198265,0.094725,0.586036
3000,35.080002,14.200000,0.129577,0.105950,0.537665
3500,29.200001,12.700000,0.081890,0.116022,0.496592
4000,25.740000,12.940000,0.049459,0.103664,0.515469
4500,27.360001,12.620000,0.025357,0.090555,0.504014
5000,25.459999,12.620000,0.012678,0.103746,0.506257
