generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.980000,28.760000,0.584145,0.073850,0.829463
500,27.780001,23.500000,0.478298,0.084332,0.726071
1000,23.420000,18.680000,0.351178,0.099837,0.623765
1500,25.760000,15.600000,0.235897,0.103977,0.556127
2000,39.000000,14.660000,0.160982,0.109858,0.544206
2500,25.540001,14.100000,0.113475,0.095073,0.541373
3000,33.459999,12.720000,0.075472,0.109965,0.492924
3500,39.320000,12.540000,0.038278,0.104506,0.504905
4000,28.740000,12.380000,0.016155,0.102376,0.494818
4500,30.139999,12.120000,0.003300,0.110813,0.495430
5000,25.760000,11.940000,0.000000,0.117535,0.479083
