generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,19.360001,39.600000,0.804040,0.055898,0.966168
500,20.920000,29.340000,0.610770,0.074061,0.831366
1000,20.200001,22.740000,0.467898,0.088548,0.709606
1500,37.080002,18.740000,0.343650,0.100504,0.635474
2000,39.200001,16.700000,0.237126,0.094840,0.601075
2500,31.719999,14.960000,0.144385,0.099113,0.570000
3000,26.379999,13.440000,0.092262,0.106356,0.522323
3500,33.360001,12.560000,0.076433,0.116700,0.491858
4000,41.599998,12.520000,0.041534,0.101837,0.500882
4500,33.540001,12.580000,0.019078,0.099291,0.504137
5000,30.700001,11.820000,0.010152,0.105175,0.470448
