generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,29.600000,20.600000,0.421359,0.094675,0.662975
500,47.480000,17.260000,0.289687,0.100257,0.600647
1000,41.680000,14.980000,0.192256,0.106881,0.555246
1500,42.040001,13.520000,0.147929,0.109536,0.507737
2000,35.580002,13.120000,0.100610,0.101836,0.506309
2500,44.279999,12.720000,0.059748,0.102615,0.512503
3000,37.820000,12.360000,0.035599,0.110848,0.506029
3500,46.400002,12.200000,0.026230,0.101135,0.481935
4000,39.480000,12.160000,0.023026,0.111035,0.488722
4500,34.840000,11.880000,0.016835,0.105905,0.475190
5000,38.279999,11.800000,0.010169,0.120863,0.482231
