generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.020000,4.680000,0.128205,0.247854,0.180937
500,33.759998,9.980000,0.032064,0.137540,0.395671
1000,32.560001,11.940000,0.016750,0.106573,0.480926
1500,27.180000,11.760000,0.013605,0.110849,0.479058
2000,45.840000,12.340000,0.012966,0.098491,0.503531
2500,35.759998,11.640000,0.010309,0.115414,0.468083
3000,40.119999,11.680000,0.006849,0.113124,0.463854
3500,38.380001,12.480000,0.003205,0.095992,0.500430
4000,43.799999,12.540000,0.003190,0.108520,0.525903
4500,36.320000,12.560000,0.003185,0.097741,0.516043
5000,41.900002,11.840000,0.003378,0.095315,0.497050
