generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,11.500000,38.880000,0.797325,0.057644,0.954301
500,27.959999,29.380000,0.631722,0.076103,0.819002
1000,36.560001,22.680000,0.499118,0.092623,0.695180
1500,30.299999,20.560000,0.443580,0.102280,0.647337
2000,34.480000,18.120000,0.346578,0.101135,0.614790
2500,38.400002,16.860000,0.289442,0.102918,0.583735
3000,27.480000,15.880000,0.241814,0.105395,0.569638
3500,45.200001,14.640000,0.166667,0.105676,0.549543
4000,41.360001,14.740000,0.154681,0.104924,0.551210
4500,34.500000,14.680000,0.141689,0.102209,0.547861
5000,33.340000,14.240000,0.132022,0.110757,0.535708
