generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.299999,10.120000,0.245059,0.152801,0.357798
500,35.000000,11.860000,0.121417,0.106323,0.465467
1000,39.400002,12.220000,0.072013,0.125304,0.477864
1500,39.980000,12.400000,0.048387,0.109608,0.483233
2000,33.500000,11.780000,0.020374,0.113771,0.471205
2500,44.119999,12.220000,0.013093,0.103941,0.483648
3000,38.759998,12.040000,0.003322,0.107715,0.487976
3500,40.939999,12.000000,0.003333,0.100360,0.489652
4000,45.060001,11.980000,0.003339,0.107712,0.484254
4500,39.860001,12.000000,0.003333,0.112282,0.490574
5000,22.280001,12.540000,0.003190,0.098056,0.522752
