generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.220001,30.180000,0.613651,0.070489,0.854055
500,27.400000,23.440000,0.481229,0.086410,0.727615
1000,45.080002,18.820000,0.378321,0.099044,0.623982
1500,32.980000,16.300000,0.284663,0.106442,0.570216
2000,44.959999,14.720000,0.209239,0.109671,0.533750
2500,39.160000,14.960000,0.144385,0.097419,0.568905
3000,41.020000,14.420000,0.105409,0.099363,0.556212
3500,40.700001,13.220000,0.069592,0.111239,0.515808
4000,41.200001,13.040000,0.052147,0.100609,0.520832
4500,38.040001,12.280000,0.032573,0.106162,0.487313
5000,35.840000,12.220000,0.026187,0.109500,0.493618
