generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,27.180000,15.680000,0.336735,0.117901,0.532749
500,26.940001,15.000000,0.197333,0.111743,0.561031
1000,29.700001,13.500000,0.106667,0.106402,0.523632
1500,38.919998,12.680000,0.059937,0.106471,0.497731
2000,30.120001,13.120000,0.039634,0.101508,0.520611
2500,30.580000,13.000000,0.027692,0.094999,0.529445
3000,33.220001,12.620000,0.012678,0.094778,0.518065
3500,28.139999,12.180000,0.003284,0.101879,0.491429
4000,33.340000,12.320000,0.000000,0.102126,0.500638
4500,30.160000,12.280000,0.000000,0.106790,0.495183
5000,23.280001,12.660000,0.000000,0.098697,0.511711
