generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,32.360001,9.960000,0.204819,0.153961,0.366368
500,30.760000,11.920000,0.137584,0.123036,0.441542
1000,30.580000,12.280000,0.081433,0.113017,0.485000
1500,24.400000,12.980000,0.046225,0.103909,0.519092
2000,33.740002,13.300000,0.027068,0.093347,0.532903
2500,36.099998,13.100000,0.015267,0.105432,0.530244
3000,43.459999,12.120000,0.009901,0.109914,0.500491
3500,36.099998,11.640000,0.000000,0.112860,0.476655
4000,33.279999,11.880000,0.000000,0.104415,0.473293
4500,33.040001,12.460000,0.000000,0.096780,0.502180
5000,30.420000,12.480000,0.000000,0.092126,0.507109
