generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.900002,49.000000,1.000000,0.054951,1.000000
500,32.880001,37.580000,0.799361,0.063032,0.920526
1000,29.240000,28.700000,0.629965,0.079667,0.804314
1500,31.440001,22.980000,0.485640,0.089823,0.706711
2000,32.240002,18.960000,0.358650,0.098311,0.634077
2500,41.919998,16.560000,0.243961,0.106571,0.598494
3000,23.260000,15.180000,0.155468,0.101736,0.571436
3500,36.980000,14.040000,0.096866,0.101536,0.550358
4000,23.420000,13.340000,0.059970,0.098244,0.533240
4500,34.320000,13.180000,0.039454,0.099628,0.525756
5000,35.360001,12.620000,0.031696,0.110131,0.499933
