generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.880001,34.780000,0.699252,0.059639,0.923763
500,17.360001,28.060000,0.604419,0.077591,0.802324
1000,28.320000,22.080000,0.478261,0.094083,0.680160
1500,39.560001,18.020000,0.341842,0.100419,0.605987
2000,26.240000,17.400000,0.312644,0.101863,0.593900
2500,33.439999,15.780000,0.233207,0.107082,0.571871
3000,38.439999,13.920000,0.155172,0.104927,0.526511
3500,42.540001,13.180000,0.103187,0.103597,0.509798
4000,41.400002,12.560000,0.050955,0.101821,0.498978
4500,26.660000,12.100000,0.016529,0.107254,0.498093
5000,36.880001,12.340000,0.016207,0.110707,0.503283
