generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.000000,5.220000,0.130268,0.222479,0.194398
500,36.880001,9.180000,0.043573,0.148025,0.366456
1000,34.400002,11.260000,0.010657,0.113492,0.445190
1500,39.160000,11.780000,0.003396,0.115738,0.475026
2000,39.980000,12.380000,0.003231,0.100400,0.501979
2500,19.040001,11.740000,0.003407,0.116540,0.473212
3000,33.480000,12.140000,0.003295,0.113974,0.485201
3500,34.259998,11.760000,0.003401,0.111351,0.473014
4000,27.879999,11.940000,0.003350,0.107406,0.489217
4500,32.139999,11.800000,0.003390,0.114506,0.489154
5000,34.360001,12.140000,0.003295,0.092361,0.502730
