generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,15.960000,43.920000,0.899818,0.055378,0.986255
500,16.639999,33.100000,0.733535,0.073048,0.856964
1000,31.240000,25.260000,0.555819,0.086450,0.747036
1500,24.920000,20.780000,0.429259,0.092896,0.666194
2000,33.360001,17.560000,0.332574,0.103621,0.599286
2500,36.680000,15.840000,0.255051,0.111555,0.558495
3000,43.099998,14.420000,0.160888,0.108946,0.550724
3500,42.959999,13.920000,0.106322,0.105737,0.549758
4000,39.880001,13.640000,0.061584,0.085942,0.543307
4500,37.820000,12.780000,0.040689,0.103713,0.509723
5000,37.919998,12.380000,0.016155,0.097673,0.496709
