generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,20.280001,29.860000,0.614869,0.072772,0.843651
500,22.900000,24.940000,0.522855,0.084611,0.751062
1000,33.380001,20.320000,0.413386,0.095868,0.655121
1500,43.759998,16.960000,0.297170,0.103471,0.586976
2000,37.560001,15.500000,0.242581,0.104087,0.555072
2500,21.360001,13.980000,0.148784,0.105471,0.525137
3000,37.560001,13.940000,0.091822,0.098844,0.535591
3500,42.840000,13.580000,0.064801,0.096490,0.540512
4000,20.459999,12.720000,0.044025,0.105016,0.506959
4500,29.080000,12.200000,0.036066,0.097626,0.491681
5000,35.320000,12.720000,0.022013,0.095752,0.505830
