generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,29.940001,34.620000,0.711727,0.062433,0.909962
500,25.180000,25.600000,0.560937,0.085548,0.752167
1000,23.799999,20.620000,0.413191,0.094123,0.668104
1500,34.459999,17.540000,0.282782,0.100142,0.612319
2000,30.719999,15.920000,0.216080,0.099144,0.575977
2500,30.260000,14.540000,0.145805,0.099418,0.551038
3000,34.880001,14.140000,0.099010,0.094782,0.543850
3500,45.680000,13.260000,0.054299,0.103270,0.531625
4000,34.660000,13.100000,0.033588,0.101495,0.534219
4500,38.099998,12.480000,0.022436,0.106167,0.505008
5000,43.439999,12.400000,0.019355,0.105774,0.490130
