generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,13.020000,49.000000,1.000000,0.054951,1.000000
500,23.820000,38.000000,0.808421,0.062720,0.925589
1000,43.119999,29.240000,0.632011,0.077084,0.819280
1500,22.980000,22.780000,0.465320,0.087193,0.719461
2000,32.119999,17.980000,0.329255,0.099071,0.611963
2500,31.080000,16.300000,0.220859,0.099851,0.595994
3000,26.360001,14.460000,0.168741,0.109453,0.541841
3500,34.080002,13.840000,0.101156,0.103450,0.530260
4000,34.279999,13.020000,0.052227,0.101185,0.520962
4500,41.520000,12.220000,0.036007,0.116451,0.488436
5000,36.680000,12.240000,0.022876,0.109623,0.489039
