generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,29.280001,6.340000,0.271293,0.231294,0.211765
50,32.180000,6.940000,0.227666,0.215221,0.259099
100,35.040001,7.520000,0.191489,0.199528,0.272796
150,37.000000,8.060000,0.166253,0.194697,0.294006
200,27.059999,8.320000,0.153846,0.197945,0.302497
250,38.080002,8.480000,0.150943,0.197671,0.321726
300,37.980000,8.900000,0.141573,0.174051,0.327282
350,28.480000,9.240000,0.136364,0.168070,0.330501
400,31.959999,9.900000,0.125253,0.158937,0.358857
450,35.860001,10.060000,0.121272,0.157542,0.364718
500,34.200001,10.120000,0.116601,0.155422,0.370515
550,28.700001,10.380000,0.113680,0.153170,0.382735
600,31.320000,10.580000,0.109641,0.153814,0.395397
650,34.720001,10.760000,0.109665,0.145463,0.402466
700,33.419998,10.900000,0.110092,0.143589,0.404551
750,24.760000,11.160000,0.105735,0.140284,0.406306
800,29.620001,11.180000,0.105546,0.140626,0.408632
850,33.459999,11.360000,0.102113,0.137863,0.417317
900,39.599998,11.840000,0.097973,0.142575,0.440102
950,27.059999,11.840000,0.096284,0.137930,0.440091
1000,32.799999,11.920000,0.088926,0.130722,0.445184
1050,37.660000,12.140000,0.087315,0.126515,0.454783
1100,36.360001,12.200000,0.083607,0.120075,0.455797
1150,30.260000,12.060000,0.084577,0.132482,0.451290
1200,32.080002,12.180000,0.085386,0.123558,0.455037
1250,28.360001,12.280000,0.084691,0.125452,0.460772
1300,25.480000,12.280000,0.086319,0.122361,0.461538
1350,38.320000,12.640000,0.083861,0.126135,0.481721
1400,37.040001,12.820000,0.082683,0.120807,0.492341
1450,27.580000,12.940000,0.081917,0.118374,0.502494
1500,26.040001,13.080000,0.077982,0.112985,0.504546
1550,25.639999,13.220000,0.074130,0.112755,0.515700
1600,31.240000,13.220000,0.072617,0.113024,0.512521
1650,42.939999,13.060000,0.073507,0.113838,0.506110
1700,26.459999,12.800000,0.073438,0.117015,0.494080
1750,34.040001,12.880000,0.071429,0.109326,0.488421
1800,38.200001,12.860000,0.071540,0.116572,0.491613
1850,34.880001,13.100000,0.068702,0.102102,0.503917
1900,33.779999,13.100000,0.068702,0.116666,0.503623
1950,40.200001,13.020000,0.067588,0.116637,0.500206
2000,29.260000,13.040000,0.067485,0.119085,0.503518
2050,34.240002,12.940000,0.064915,0.124536,0.499965
2100,37.040001,13.040000,0.064417,0.122190,0.512774
2150,29.840000,13.220000,0.062027,0.117421,0.511677
2200,33.779999,13.040000,0.064417,0.117085,0.507967
2250,41.000000,12.980000,0.061633,0.118759,0.507805
2300,32.759998,12.840000,0.060748,0.110780,0.501352
2350,32.660000,12.880000,0.060559,0.109931,0.506059
2400,30.139999,12.980000,0.058552,0.117935,0.500271
2450,41.759998,13.100000,0.058015,0.110918,0.508454
2500,26.400000,12.880000,0.055901,0.107564,0.497238
2550,21.180000,12.840000,0.054517,0.104838,0.501264
2600,33.919998,12.880000,0.054348,0.108962,0.503521
2650,39.259998,12.860000,0.048212,0.106167,0.505012
2700,41.919998,12.600000,0.046032,0.099312,0.497674
2750,40.759998,12.700000,0.044094,0.088899,0.501227
2800,38.139999,12.960000,0.044753,0.099574,0.506870
2850,38.000000,12.820000,0.043682,0.100843,0.501381
2900,31.879999,12.800000,0.043750,0.107288,0.496407
2950,32.480000,12.660000,0.044234,0.114524,0.492073
3000,30.080000,12.680000,0.044164,0.109814,0.493450
