generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.580002,11.460000,0.244328,0.153418,0.416952
500,34.180000,12.520000,0.124601,0.116574,0.475336
1000,33.540001,13.160000,0.091185,0.110439,0.509820
1500,36.660000,12.900000,0.062016,0.111872,0.513021
2000,35.419998,13.220000,0.030257,0.096422,0.535901
2500,29.980000,12.860000,0.018663,0.100817,0.517118
3000,39.660000,13.020000,0.015361,0.097950,0.529940
3500,28.900000,12.260000,0.016313,0.113018,0.488629
4000,40.900002,11.640000,0.003436,0.115413,0.469235
4500,38.799999,11.920000,0.003356,0.097182,0.480139
5000,36.580002,12.120000,0.003300,0.110824,0.503475
