generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.080002,11.480000,0.229965,0.149436,0.412809
500,27.360001,12.340000,0.155592,0.130900,0.466777
1000,31.280001,13.180000,0.094082,0.111781,0.515783
1500,43.080002,12.580000,0.057234,0.097629,0.494026
2000,40.259998,12.420000,0.025765,0.095471,0.501732
2500,37.119999,12.240000,0.016340,0.082072,0.500755
3000,34.900002,12.160000,0.013158,0.098450,0.496742
3500,29.580000,12.720000,0.006289,0.100299,0.519760
4000,41.160000,12.380000,0.003231,0.099158,0.508224
4500,43.279999,12.220000,0.003273,0.096406,0.491959
5000,31.760000,12.740000,0.003140,0.104428,0.518127
