generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.700001,11.680000,0.229452,0.142906,0.415322
500,34.560001,13.020000,0.132104,0.113833,0.490796
1000,27.700001,12.860000,0.080871,0.107860,0.503986
1500,26.639999,12.800000,0.043750,0.100933,0.513435
2000,27.420000,12.400000,0.022581,0.101749,0.503912
2500,27.580000,12.480000,0.019231,0.098910,0.508312
3000,37.720001,12.600000,0.012698,0.100825,0.510663
3500,37.099998,12.240000,0.013072,0.096089,0.496479
4000,44.220001,12.360000,0.009709,0.102027,0.506664
4500,31.360001,12.400000,0.006452,0.107043,0.507144
5000,39.119999,11.960000,0.003344,0.101004,0.501814
