generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.020000,11.640000,0.257732,0.147964,0.424844
500,44.939999,12.240000,0.166667,0.132254,0.457113
1000,41.560001,12.860000,0.121306,0.110357,0.491651
1500,33.360001,12.740000,0.069074,0.101820,0.498140
2000,41.040001,13.060000,0.049005,0.104774,0.513977
2500,44.540001,12.720000,0.031447,0.102068,0.503437
3000,45.720001,12.640000,0.028481,0.102491,0.503959
3500,44.060001,12.220000,0.022913,0.102323,0.499196
4000,36.360001,12.360000,0.003236,0.101147,0.506585
4500,39.959999,12.400000,0.000000,0.100628,0.499136
5000,30.320000,12.280000,0.000000,0.102969,0.496531
