generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.060001,11.360000,0.235915,0.143230,0.407559
500,32.119999,12.100000,0.105785,0.125971,0.465618
1000,41.619999,12.520000,0.057508,0.103011,0.496596
1500,42.200001,12.500000,0.038400,0.109700,0.500988
2000,33.880001,12.500000,0.032000,0.105230,0.498042
2500,35.360001,12.800000,0.021875,0.106884,0.521339
3000,37.080002,12.240000,0.019608,0.109246,0.490634
3500,34.759998,12.840000,0.006231,0.097069,0.517546
4000,46.860001,11.980000,0.003339,0.106488,0.483885
4500,34.040001,12.120000,0.003300,0.109585,0.488940
5000,36.040001,12.800000,0.000000,0.093579,0.517300
