generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,25.959999,11.860000,0.249578,0.140458,0.421511
500,35.279999,12.300000,0.123577,0.119896,0.463829
1000,27.480000,12.100000,0.059504,0.113744,0.477232
1500,35.880001,12.660000,0.025276,0.106465,0.508780
2000,31.400000,11.860000,0.013491,0.113504,0.483043
2500,33.560001,11.900000,0.000000,0.106121,0.478774
3000,26.959999,12.180000,0.000000,0.103010,0.491841
3500,47.400002,12.040000,0.000000,0.117550,0.496100
4000,26.480000,12.380000,0.000000,0.105346,0.500700
4500,37.279999,12.100000,0.000000,0.099454,0.494522
5000,35.320000,12.180000,0.000000,0.105163,0.482113
