generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,24.799999,11.140000,0.215440,0.146605,0.406052
500,27.420000,12.540000,0.130781,0.116281,0.475689
1000,37.240002,12.560000,0.089172,0.113667,0.486562
1500,32.560001,12.380000,0.048465,0.107330,0.494485
2000,41.520000,12.080000,0.046358,0.109270,0.478670
2500,38.240002,12.420000,0.022544,0.103292,0.509903
3000,37.299999,12.080000,0.009934,0.103508,0.483926
3500,39.820000,13.040000,0.000000,0.096489,0.531737
4000,33.720001,12.340000,0.000000,0.100635,0.501641
4500,31.900000,11.940000,0.000000,0.111174,0.493973
5000,30.959999,11.800000,0.000000,0.099221,0.486919
