generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,28.760000,12.000000,0.230000,0.137471,0.432039
500,44.700001,12.960000,0.111111,0.113711,0.505061
1000,38.340000,13.380000,0.077728,0.099212,0.527050
1500,41.599998,13.240000,0.066465,0.093910,0.521074
2000,46.200001,13.240000,0.063444,0.101608,0.524405
2500,43.419998,13.280000,0.063253,0.103260,0.523124
3000,46.820000,13.300000,0.063158,0.102510,0.523748
3500,46.820000,13.300000,0.063158,0.102510,0.523748
4000,46.820000,13.300000,0.063158,0.102510,0.523748
4500,46.820000,13.300000,0.063158,0.102510,0.523748
5000,46.360001,13.200000,0.063636,0.104675,0.519137
