generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.820000,11.320000,0.176678,0.132858,0.419522
500,38.599998,12.100000,0.102479,0.115062,0.472584
1000,38.599998,12.660000,0.078989,0.109271,0.496404
1500,34.000000,12.160000,0.062500,0.113948,0.481359
2000,28.920000,12.200000,0.039344,0.109061,0.487626
2500,32.360001,12.060000,0.016584,0.113978,0.494548
3000,30.260000,12.380000,0.009693,0.106562,0.497908
3500,38.520000,12.680000,0.009464,0.102878,0.509018
4000,41.439999,12.440000,0.009646,0.108406,0.501638
4500,41.439999,12.440000,0.009646,0.108190,0.501638
5000,41.700001,12.500000,0.009600,0.103553,0.502682
