generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,21.200001,11.180000,0.246869,0.144548,0.400656
500,39.799999,12.820000,0.134165,0.117468,0.494435
1000,48.340000,12.780000,0.112676,0.120348,0.491817
1500,46.400002,12.860000,0.111975,0.116775,0.493813
2000,46.860001,13.020000,0.076805,0.112941,0.510593
2500,48.459999,13.180000,0.072838,0.104843,0.518643
3000,37.540001,13.060000,0.067381,0.103890,0.522428
3500,48.060001,12.780000,0.056338,0.107166,0.510068
4000,38.080002,13.060000,0.049005,0.102053,0.517971
4500,37.680000,12.900000,0.037209,0.103550,0.523918
5000,43.639999,12.820000,0.028081,0.107057,0.510363
