generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.400002,11.660000,0.202401,0.135475,0.422365
500,29.540001,11.780000,0.125637,0.126514,0.455247
1000,31.360001,12.260000,0.075041,0.104205,0.484590
1500,38.520000,12.940000,0.049459,0.100280,0.517195
2000,21.080000,13.000000,0.021538,0.097208,0.523331
2500,39.880001,12.420000,0.009662,0.088514,0.498021
3000,35.020000,12.480000,0.003205,0.102062,0.505203
3500,35.360001,12.300000,0.003252,0.108746,0.499559
4000,41.540001,12.160000,0.000000,0.101940,0.493894
4500,36.180000,12.500000,0.000000,0.086836,0.510004
5000,39.240002,12.720000,0.000000,0.098507,0.520385
