generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.680000,12.200000,0.259016,0.138066,0.437179
500,24.940001,13.140000,0.152207,0.116763,0.494262
1000,32.779999,13.620000,0.088106,0.096996,0.534143
1500,32.560001,12.700000,0.066142,0.112291,0.503387
2000,34.799999,12.680000,0.041009,0.106535,0.505955
2500,22.639999,13.140000,0.021309,0.096591,0.529114
3000,28.160000,12.900000,0.009302,0.096527,0.535200
3500,47.560001,12.980000,0.006163,0.100200,0.535532
4000,47.240002,12.860000,0.006221,0.098952,0.533127
4500,47.360001,12.840000,0.006231,0.099658,0.531780
5000,45.919998,12.740000,0.006279,0.095495,0.524625
