generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,21.500000,11.700000,0.225641,0.138323,0.422053
500,38.119999,11.940000,0.184255,0.127779,0.433203
1000,38.959999,12.300000,0.146341,0.116416,0.475082
1500,45.279999,12.080000,0.115894,0.118878,0.482444
2000,44.439999,12.220000,0.091653,0.116279,0.481056
2500,37.619999,12.340000,0.084279,0.117606,0.481027
3000,34.840000,12.860000,0.068429,0.105550,0.507570
3500,35.799999,12.480000,0.051282,0.103662,0.501999
4000,44.299999,12.300000,0.052033,0.099767,0.491971
4500,46.360001,12.160000,0.049342,0.107485,0.485246
5000,42.400002,12.060000,0.046434,0.092972,0.479515
