generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,29.260000,11.180000,0.207513,0.150817,0.412083
500,31.180000,12.380000,0.100162,0.115618,0.475699
1000,27.379999,12.520000,0.044728,0.111116,0.494249
1500,26.940001,12.380000,0.029079,0.094956,0.503898
2000,30.920000,12.140000,0.023064,0.094271,0.498730
2500,32.820000,11.940000,0.016750,0.113988,0.478274
3000,35.680000,12.040000,0.013289,0.110130,0.481978
3500,36.279999,12.740000,0.012559,0.070723,0.520056
4000,32.400002,12.700000,0.009449,0.094390,0.510312
4500,42.880001,12.480000,0.006410,0.093489,0.507201
5000,20.459999,11.600000,0.003448,0.117840,0.469896
