generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.580002,12.180000,0.226601,0.141208,0.448219
500,36.900002,13.220000,0.136157,0.105888,0.512308
1000,30.860001,13.360000,0.089820,0.104138,0.530050
1500,28.639999,12.660000,0.047393,0.110366,0.498757
2000,20.860001,12.500000,0.022400,0.109857,0.517639
2500,43.340000,12.320000,0.009740,0.096284,0.504215
3000,27.580000,12.700000,0.009449,0.108550,0.510794
3500,40.380001,12.540000,0.006380,0.100032,0.498386
4000,37.299999,12.040000,0.000000,0.102042,0.498526
4500,38.119999,12.080000,0.000000,0.097747,0.492603
5000,32.880001,12.280000,0.000000,0.110438,0.510311
