generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.900002,12.120000,0.293729,0.145058,0.416499
500,44.160000,12.700000,0.185827,0.128131,0.471263
1000,39.740002,13.300000,0.099248,0.109075,0.510442
1500,38.160000,12.720000,0.066038,0.100472,0.501547
2000,34.759998,12.040000,0.039867,0.107055,0.482491
2500,38.759998,12.260000,0.026101,0.110463,0.485644
3000,32.299999,12.380000,0.022617,0.102603,0.490476
3500,43.119999,12.880000,0.018634,0.095488,0.522264
4000,49.360001,12.640000,0.009494,0.103221,0.510477
4500,47.959999,12.720000,0.009434,0.094442,0.510496
5000,48.959999,12.280000,0.009772,0.104045,0.482478
