generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,25.040001,12.320000,0.246753,0.131677,0.442446
500,32.820000,12.980000,0.144838,0.119754,0.492698
1000,32.580002,12.520000,0.092652,0.115073,0.502489
1500,43.360001,12.680000,0.056782,0.097001,0.512855
2000,35.119999,12.540000,0.038278,0.096809,0.503897
2500,35.500000,12.000000,0.030000,0.111319,0.471875
3000,39.400002,12.420000,0.019324,0.081178,0.501914
3500,36.680000,12.020000,0.013311,0.099600,0.492531
4000,37.980000,12.280000,0.006515,0.083732,0.503287
4500,34.439999,12.200000,0.000000,0.106430,0.497353
5000,45.840000,12.440000,0.000000,0.101961,0.511528
