generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,29.760000,11.580000,0.259067,0.140509,0.402124
500,41.580002,12.400000,0.170968,0.125326,0.463279
1000,36.060001,12.500000,0.163200,0.122564,0.474367
1500,41.000000,12.600000,0.158730,0.123944,0.479664
2000,41.060001,12.640000,0.148734,0.121772,0.482800
2500,41.020000,12.980000,0.138675,0.111281,0.499022
3000,40.119999,12.880000,0.136646,0.114469,0.494085
3500,41.580002,12.940000,0.132921,0.112452,0.495164
4000,41.380001,12.960000,0.132716,0.115704,0.498953
4500,34.040001,12.700000,0.119685,0.117821,0.492771
5000,36.900002,13.460000,0.089153,0.103185,0.529542
