generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.400000,11.260000,0.259325,0.146470,0.397370
500,25.360001,12.800000,0.134375,0.117975,0.487427
1000,30.320000,12.860000,0.071540,0.104304,0.503320
1500,44.480000,12.200000,0.032787,0.092605,0.486038
2000,22.940001,12.040000,0.019934,0.117163,0.484630
2500,25.700001,12.540000,0.015949,0.098653,0.503794
3000,28.799999,12.520000,0.009585,0.107847,0.502520
3500,35.860001,12.420000,0.009662,0.095232,0.502762
4000,30.620001,11.980000,0.003339,0.094113,0.488357
4500,35.220001,11.700000,0.003419,0.094995,0.472216
5000,27.959999,12.600000,0.003175,0.104320,0.510284
