generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.599998,11.400000,0.210526,0.145114,0.404568
500,42.080002,11.540000,0.201040,0.142398,0.415916
1000,43.959999,12.040000,0.159468,0.134398,0.447521
1500,44.919998,12.180000,0.124795,0.122955,0.458639
2000,44.919998,12.180000,0.124795,0.123096,0.458639
2500,44.139999,12.040000,0.126246,0.125549,0.455281
3000,44.740002,12.000000,0.126667,0.128217,0.452830
3500,38.820000,12.320000,0.094156,0.107700,0.476964
4000,45.040001,12.480000,0.073718,0.102234,0.485338
4500,44.619999,12.520000,0.073482,0.101413,0.487856
5000,44.680000,12.520000,0.073482,0.109069,0.486224
