generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,27.459999,11.920000,0.261745,0.141344,0.419817
500,36.160000,12.660000,0.129542,0.124751,0.485570
1000,33.160000,12.840000,0.074766,0.108989,0.509808
1500,32.919998,12.660000,0.041074,0.104093,0.506514
2000,36.720001,12.800000,0.025000,0.104806,0.517923
2500,29.340000,12.720000,0.015723,0.099097,0.522915
3000,31.559999,12.960000,0.006173,0.098926,0.527975
3500,36.680000,12.120000,0.003300,0.086205,0.486685
4000,32.680000,12.720000,0.000000,0.098902,0.513070
4500,43.360001,12.280000,0.000000,0.100928,0.484793
5000,24.760000,12.820000,0.000000,0.097570,0.522673
