generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,22.139999,12.100000,0.247934,0.136917,0.435937
500,45.299999,12.540000,0.130781,0.116530,0.479635
1000,33.099998,12.500000,0.083200,0.100559,0.483226
1500,31.580000,12.700000,0.053543,0.097178,0.513654
2000,29.160000,12.160000,0.023026,0.095450,0.489455
2500,27.940001,12.220000,0.016367,0.100799,0.488105
3000,32.299999,12.320000,0.006494,0.099626,0.493746
3500,26.379999,11.680000,0.006849,0.102835,0.475676
4000,31.440001,12.040000,0.006645,0.101921,0.482852
4500,36.040001,12.120000,0.006601,0.085486,0.500798
5000,25.080000,12.300000,0.000000,0.104185,0.495217
