generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.680000,11.760000,0.238095,0.137658,0.432478
500,35.919998,13.020000,0.129032,0.116820,0.487976
1000,44.779999,13.100000,0.094656,0.102739,0.508481
1500,42.520000,13.340000,0.068966,0.106851,0.527622
2000,45.560001,12.780000,0.046948,0.093482,0.508074
2500,32.200001,12.780000,0.018779,0.099788,0.513507
3000,31.660000,12.420000,0.003221,0.094724,0.508971
3500,37.360001,11.760000,0.000000,0.105484,0.494308
4000,36.439999,11.600000,0.000000,0.105430,0.467441
4500,40.119999,11.880000,0.000000,0.110517,0.484377
5000,26.559999,12.460000,0.000000,0.093653,0.496626
