generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.700001,12.660000,0.255924,0.128373,0.439816
500,27.700001,13.000000,0.144615,0.120051,0.483782
1000,30.900000,13.620000,0.085169,0.102379,0.526119
1500,31.520000,13.420000,0.062593,0.104343,0.529837
2000,30.120001,13.660000,0.049780,0.100300,0.541470
2500,38.619999,13.300000,0.033083,0.098374,0.541479
3000,38.540001,13.400000,0.029851,0.098150,0.538128
3500,36.220001,13.080000,0.018349,0.099488,0.531229
4000,22.480000,12.840000,0.006231,0.099688,0.517552
4500,33.980000,12.520000,0.006390,0.108455,0.508295
5000,33.520000,12.220000,0.000000,0.112446,0.496886
