generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.060001,12.320000,0.259740,0.136144,0.430830
500,24.420000,13.060000,0.162328,0.119143,0.481766
1000,37.860001,13.040000,0.101227,0.117427,0.504372
1500,30.480000,12.680000,0.053628,0.103246,0.502848
2000,39.340000,12.520000,0.044728,0.094378,0.497556
2500,34.040001,12.080000,0.019868,0.115605,0.489359
3000,26.480000,12.160000,0.006579,0.099258,0.498516
3500,31.559999,11.820000,0.003384,0.106921,0.489765
4000,33.380001,12.240000,0.000000,0.088167,0.502752
4500,26.219999,12.340000,0.000000,0.109775,0.505908
5000,28.200001,11.980000,0.000000,0.104381,0.489014
