generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,32.480000,11.880000,0.272727,0.142885,0.429690
500,34.099998,12.880000,0.161491,0.113892,0.483512
1000,28.600000,12.720000,0.103774,0.115226,0.486704
1500,30.600000,12.560000,0.054140,0.105715,0.484350
2000,37.459999,12.440000,0.035370,0.103844,0.491324
2500,33.740002,12.400000,0.025806,0.092073,0.505270
3000,28.559999,12.360000,0.009709,0.107167,0.496850
3500,28.360001,12.940000,0.006182,0.097273,0.524308
4000,35.180000,12.240000,0.003268,0.109497,0.500960
4500,41.279999,12.140000,0.003295,0.106339,0.488192
5000,37.320000,12.700000,0.000000,0.103517,0.517655
