generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,30.719999,11.140000,0.233393,0.147001,0.401097
500,30.740000,12.560000,0.121019,0.116255,0.485946
1000,39.939999,12.640000,0.075949,0.108692,0.493040
1500,28.719999,12.380000,0.048465,0.106643,0.500000
2000,34.220001,12.500000,0.028800,0.093503,0.504817
2500,39.639999,12.120000,0.009901,0.103714,0.491270
3000,34.520000,11.600000,0.006897,0.103539,0.466035
3500,31.760000,11.940000,0.000000,0.099138,0.486980
4000,21.320000,11.820000,0.000000,0.101592,0.476763
4500,32.580002,12.220000,0.000000,0.103241,0.493798
5000,25.440001,12.820000,0.000000,0.093191,0.518419
