generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.419998,12.100000,0.244628,0.132812,0.425591
500,30.139999,12.700000,0.144882,0.115196,0.480943
1000,24.879999,12.840000,0.109034,0.117038,0.501727
1500,38.639999,12.820000,0.056162,0.096596,0.520648
2000,27.080000,12.520000,0.038339,0.095820,0.502709
2500,31.260000,12.640000,0.028481,0.099905,0.502282
3000,31.520000,12.740000,0.015699,0.106508,0.516197
3500,36.320000,12.840000,0.015576,0.103344,0.512890
4000,40.939999,12.280000,0.009772,0.103504,0.491314
4500,40.340000,11.800000,0.006780,0.103679,0.471546
5000,37.259998,12.040000,0.003322,0.101034,0.490901
