generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,21.360001,11.800000,0.230508,0.136350,0.426770
500,26.559999,12.880000,0.142857,0.117669,0.482823
1000,30.920000,12.620000,0.091918,0.113219,0.497328
1500,24.600000,12.280000,0.052117,0.100829,0.489086
2000,25.920000,11.900000,0.040336,0.109667,0.492015
2500,32.759998,12.160000,0.023026,0.114328,0.487646
3000,24.379999,11.980000,0.013356,0.095595,0.477095
3500,35.939999,11.860000,0.010118,0.113147,0.470480
4000,26.320000,12.340000,0.006483,0.102291,0.496343
4500,21.760000,13.020000,0.006144,0.077627,0.531462
5000,34.480000,12.680000,0.003155,0.094341,0.515810
