generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.400002,11.520000,0.222222,0.143196,0.425456
500,39.279999,12.360000,0.103560,0.125868,0.479294
1000,25.959999,13.320000,0.048048,0.097240,0.528462
1500,27.180000,12.320000,0.025974,0.114663,0.498299
2000,42.980000,11.960000,0.006689,0.105003,0.486118
2500,37.860001,12.100000,0.000000,0.109128,0.490875
3000,40.320000,12.000000,0.000000,0.103308,0.486816
3500,36.119999,12.100000,0.000000,0.097459,0.490943
4000,40.779999,12.420000,0.000000,0.101640,0.495550
4500,34.599998,12.340000,0.000000,0.098491,0.498564
5000,35.000000,12.000000,0.000000,0.107165,0.481727
