generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,30.600000,12.100000,0.244628,0.133358,0.430199
500,37.619999,12.940000,0.145286,0.108112,0.490082
1000,34.779999,13.360000,0.089820,0.098694,0.525634
1500,35.400002,13.680000,0.040936,0.098451,0.552031
2000,32.700001,13.740000,0.032023,0.091078,0.550928
2500,34.820000,12.720000,0.015723,0.078665,0.526386
3000,43.759998,12.380000,0.009693,0.102144,0.509525
3500,32.279999,12.160000,0.006579,0.108933,0.498682
4000,29.500000,12.960000,0.003086,0.101272,0.532662
4500,37.680000,12.580000,0.003180,0.101396,0.512711
5000,31.879999,12.300000,0.003252,0.105428,0.503160
