generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,30.000000,11.580000,0.238342,0.138529,0.417878
500,32.500000,12.340000,0.136143,0.123412,0.471396
1000,40.560001,13.460000,0.068351,0.105746,0.527515
1500,22.280001,12.400000,0.061290,0.107764,0.479718
2000,33.700001,12.540000,0.038278,0.095132,0.500941
2500,21.860001,12.920000,0.021672,0.092522,0.524009
3000,39.139999,12.840000,0.015576,0.082529,0.524057
3500,36.439999,12.500000,0.009600,0.100704,0.508112
4000,31.740000,12.920000,0.006192,0.094637,0.520701
4500,26.420000,12.560000,0.006369,0.103359,0.520543
5000,31.160000,12.440000,0.006431,0.104991,0.501965
