generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,24.540001,12.260000,0.247961,0.133712,0.438584
500,32.080002,13.200000,0.178788,0.127326,0.488780
1000,31.299999,13.400000,0.164179,0.120894,0.499695
1500,35.540001,13.140000,0.130898,0.114737,0.500339
2000,25.700001,13.540000,0.091581,0.097990,0.528797
2500,25.799999,12.940000,0.052550,0.095393,0.513102
3000,33.580002,12.760000,0.037618,0.104686,0.499278
3500,37.840000,12.440000,0.035370,0.100988,0.483545
4000,36.599998,12.740000,0.018838,0.099141,0.514010
4500,25.959999,12.500000,0.006400,0.099585,0.505896
5000,26.879999,12.740000,0.003140,0.107194,0.516817
