generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,27.740000,11.380000,0.231986,0.140349,0.395675
500,25.799999,11.940000,0.097152,0.121251,0.456008
1000,26.799999,12.320000,0.045455,0.106591,0.490167
1500,36.919998,12.400000,0.022581,0.107630,0.504971
2000,36.959999,12.320000,0.016234,0.103868,0.496068
2500,36.400002,12.220000,0.009820,0.098023,0.500275
3000,38.200001,11.920000,0.003356,0.085220,0.496080
3500,39.240002,12.620000,0.003170,0.096574,0.511252
4000,27.000000,12.340000,0.000000,0.104089,0.491528
4500,36.599998,12.700000,0.000000,0.075133,0.514177
5000,31.040001,12.220000,0.000000,0.085993,0.493373
