generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.939999,11.340000,0.246914,0.145915,0.397425
500,39.000000,12.460000,0.125201,0.133028,0.479623
1000,46.080002,13.100000,0.076336,0.105643,0.507520
1500,40.820000,12.680000,0.044164,0.093999,0.503191
2000,30.459999,12.760000,0.028213,0.105166,0.514402
2500,27.879999,12.940000,0.018547,0.080021,0.521310
3000,29.480000,12.600000,0.009524,0.102516,0.512053
3500,26.360001,12.540000,0.006380,0.098723,0.506086
4000,30.240000,12.700000,0.003150,0.081355,0.517851
4500,37.040001,13.060000,0.003063,0.092565,0.531438
5000,36.000000,12.360000,0.003236,0.088741,0.504217
