generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.560001,11.280000,0.223404,0.144122,0.404035
500,30.820000,12.580000,0.133545,0.107604,0.469971
1000,32.040001,12.440000,0.064309,0.108931,0.494429
1500,39.900002,12.440000,0.038585,0.108545,0.497321
2000,20.040001,11.580000,0.020725,0.108810,0.461683
2500,37.820000,12.540000,0.012759,0.107068,0.506981
3000,40.599998,12.780000,0.006260,0.090041,0.518770
3500,19.219999,12.100000,0.003306,0.100082,0.489727
4000,42.180000,11.940000,0.003350,0.101710,0.486387
4500,35.400002,11.920000,0.000000,0.098161,0.498149
5000,37.880001,11.920000,0.000000,0.098769,0.485595
