generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,25.320000,12.120000,0.244224,0.130743,0.436462
500,27.700001,13.440000,0.142857,0.115811,0.513326
1000,38.759998,13.020000,0.067588,0.103524,0.510824
1500,36.799999,12.540000,0.047847,0.106872,0.491084
2000,40.580002,12.380000,0.038772,0.096543,0.497200
2500,33.000000,13.280000,0.021084,0.099418,0.539756
3000,34.500000,12.940000,0.015456,0.091144,0.525153
3500,30.420000,13.160000,0.009119,0.091946,0.532724
4000,29.320000,12.740000,0.009419,0.104622,0.517608
4500,31.180000,13.320000,0.006006,0.092860,0.538015
5000,26.260000,12.340000,0.003241,0.100973,0.496193
