generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.480000,11.580000,0.234888,0.142678,0.424805
500,33.759998,12.680000,0.110410,0.107354,0.490641
1000,48.320000,12.800000,0.078125,0.106637,0.495379
1500,42.959999,12.400000,0.074194,0.105428,0.480312
2000,47.320000,12.380000,0.064620,0.112545,0.482865
2500,47.320000,12.380000,0.064620,0.112575,0.482865
3000,46.040001,12.280000,0.058632,0.109987,0.478305
3500,47.919998,12.120000,0.056106,0.110535,0.471511
4000,44.799999,12.120000,0.056106,0.107285,0.469438
4500,47.160000,12.160000,0.055921,0.111012,0.476516
5000,44.060001,12.320000,0.055195,0.110847,0.487452
