generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.080000,12.420000,0.254428,0.141952,0.449675
500,34.099998,12.500000,0.134400,0.126417,0.481650
1000,32.480000,12.720000,0.081761,0.114306,0.491780
1500,28.320000,12.740000,0.047096,0.112380,0.503737
2000,33.919998,12.660000,0.028436,0.103973,0.508128
2500,36.080002,12.880000,0.009317,0.091462,0.525232
3000,41.880001,12.820000,0.003120,0.100383,0.523777
3500,26.299999,12.680000,0.000000,0.099706,0.523927
4000,36.340000,12.500000,0.000000,0.096390,0.506264
4500,21.059999,11.660000,0.000000,0.103247,0.470823
5000,35.560001,12.640000,0.000000,0.090999,0.520127
