generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,25.219999,11.620000,0.220310,0.137220,0.430964
500,30.020000,12.680000,0.135647,0.121164,0.493109
1000,29.340000,12.640000,0.091772,0.117541,0.493130
1500,46.900002,12.360000,0.067961,0.101541,0.484432
2000,43.840000,11.880000,0.043771,0.113918,0.478702
2500,40.500000,12.160000,0.019737,0.111110,0.487988
3000,42.139999,12.280000,0.006515,0.108529,0.488262
3500,46.900002,12.360000,0.006472,0.088685,0.501448
4000,25.900000,12.200000,0.006557,0.107103,0.495150
4500,31.879999,12.640000,0.003165,0.100025,0.522962
5000,37.959999,12.280000,0.003257,0.096169,0.500439
