generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,28.900000,11.960000,0.250836,0.143523,0.419464
500,35.520000,12.620000,0.104596,0.112883,0.479991
1000,36.980000,12.540000,0.066986,0.113868,0.488890
1500,27.200001,12.900000,0.037209,0.104142,0.509619
2000,39.160000,12.680000,0.028391,0.101139,0.511335
2500,36.480000,12.620000,0.019017,0.097520,0.503112
3000,37.660000,12.680000,0.009464,0.106272,0.506855
3500,39.020000,12.720000,0.006289,0.100555,0.507336
4000,29.219999,13.100000,0.006107,0.099120,0.531702
4500,36.520000,12.260000,0.003263,0.089474,0.507054
5000,30.620001,12.840000,0.000000,0.090585,0.524619
