generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.580002,11.840000,0.229730,0.139936,0.428411
500,40.000000,12.540000,0.143541,0.120861,0.479222
1000,34.279999,13.380000,0.080717,0.098129,0.528312
1500,44.660000,13.460000,0.056464,0.099853,0.534595
2000,31.459999,13.380000,0.038864,0.096657,0.540879
2500,41.220001,12.280000,0.022801,0.096878,0.505660
3000,46.360001,13.160000,0.015198,0.100657,0.536998
3500,34.020000,13.000000,0.009231,0.093012,0.526547
4000,34.720001,12.460000,0.003210,0.099529,0.511231
4500,27.420000,12.440000,0.003215,0.101153,0.505326
5000,38.580002,12.560000,0.003185,0.094234,0.508494
