generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,30.280001,11.940000,0.257956,0.131125,0.427482
500,27.400000,13.020000,0.156682,0.113059,0.486314
1000,36.180000,13.240000,0.105740,0.114652,0.509721
1500,33.959999,12.720000,0.078616,0.103520,0.500991
2000,37.320000,13.000000,0.046154,0.103649,0.516482
2500,29.440001,12.520000,0.028754,0.111031,0.495906
3000,29.660000,12.000000,0.023333,0.098282,0.490787
3500,39.380001,12.280000,0.009772,0.093700,0.501504
4000,22.139999,12.280000,0.006515,0.099225,0.489365
4500,32.900002,12.720000,0.000000,0.102959,0.517248
5000,25.299999,12.920000,0.000000,0.101931,0.527422
